,OBJECTID,GEOID10,County,Area_Name,Total_Population,Total_Population_MOE_2016,Total_households,Total_households_MOE,HH_income_less_35k,HH_income_less_35k_MOE,Pct_HH_income_less_35k,Pct_HH_income_less_35k_MOE,HH_income_35k_75k,HH_income_35k_75k_MOE,Pct_HH_income_35k_75k,Pct_HH_income_35k_75k_MOE,HH_income_75k_200k,HH_income_75k_200k_MOE,Pct_HH_income_75k_200k,Pct_HH_income_75k_200k_MOE,HH_income_200k_more,HH_income_200k_more_MOE,Pct_HH_income_200k_more,Pct_HH_income_200k_more_MOE,Median_HH_income,Median_HH_income_MOE,Median_HH_Income_2000,Chg_Median_HH_Income_2000_16,Average_Per_capita_Income,Average_Per_capita_Income_MOE,Aggregate_Household_Income,Aggregate_Household_Income_MOE,Mean_Household_Income,Mean_Household_Income_MOE,Planning_Region,AcresLand,AcresWater,AcresTotal,SqMi_Land,SqMi_Water,SqMi_Total,TRACTCE10,CountyName,GlobalID,last_edited_date,county_name,cases,State FIPS code,County FIPS code,population,hospitalization,deaths,case rate,death rate,14 day case rate,14 day cases
350,351,13135050432,13135,"Census Tract 504.32, Gwinnett County",6166,482,1877,109,394,121,21,6.3,683,147,36.4,7.6,732,145,39,7.4,68,45,3.6,2,63257,11594,59285.71429,3971.285714,24411,2084,140673904,16660425,74946.1,7735.8,ARC 10,1416.900024,5.74619007,1422.650024,2.2139101,0.00897842,2.2228899,50432,Gwinnett,{778706B3-0F15-4205-BC6A-43A0953AB5D6},1970/01/01 00:00:00+00,Gwinnett,30383,13,135,971145,2868,442,3128.58,45.51,153.22,1488
660,644,13139001301,13139,"Census Tract 13.01, Hall County",6170,553,1967,116,603,156,30.7,7.7,609,143,31,7,633,133,32.2,6.5,122,53,6.2,3,57775,5789,47804.87805,9970.121951,26068,2622,153538592,21249372,78057.2,9773.1,ARC 20,7714.72998,62.08819962,7776.819824,12.05430031,0.0970128,12.15130043,1301,Hall,{48C01A39-02E0-4EBA-BFEA-4845C83EAE26},1970/01/01 00:00:00+00,Hall,10605,13,139,206349,1085,173,5139.35,83.84,228.25,471
840,841,13089021214,13089,"Census Tract 212.14, DeKalb County",6193,416,2110,78,199,87,9.4,4.1,355,121,16.8,5.7,1048,200,49.7,9.3,508,139,24.1,6,116071,17834,109700.7722,6370.227799,51718,5391,315961088,40304796,149744.6,18282.1,ARC 10,1380.579956,12.39179993,1392.969971,2.15716004,0.0193622,2.17652011,21214,DeKalb,{F0701C64-B1A8-48AD-B336-C21D557F3B48},1970/01/01 00:00:00+00,DeKalb,21049,13,89,793154,2309,397,2653.84,50.05,141.21,1120
558,573,13121011418,13121,"Census Tract 114.18, Fulton County",6197,442,2234,116,227,117,10.2,5.2,297,125,13.3,5.5,1254,244,56.1,10.5,456,142,20.4,6,125690,17067,85129.31034,40560.68966,52639,4759,316524704,37022756,141685.2,14849.9,ARC 10,2629.590088,55.30369949,2684.889893,4.10872984,0.086412,4.19513988,11418,Fulton,{396BDA6B-3517-4F12-8137-EF2551986FFE},1970/01/01 00:00:00+00,Fulton,30926,13,121,1099181,2594,619,2813.55,56.31,149.93,1648
261,262,13063040516,13063,"Census Tract 405.16, Clayton County",6206,759,2152,182,1120,301,52,13.3,678,207,31.5,9.2,342,129,15.9,5.9,12,18,0.6,1,33000,11977,40094.33962,-7094.339623,15900,1298,94571600,14832337,43945.9,5804.4,ARC 10,1089.569946,5.38566017,1094.949951,1.70245004,0.00841509,1.71086001,40516,Clayton,{C9ED8552-0A04-4193-8302-D546C25628B5},1970/01/01 00:00:00+00,Clayton,8168,13,63,304838,689,175,2679.46,57.41,144.34,440
867,868,13089023209,13089,"Census Tract 232.09, DeKalb County",6211,675,1755,81,424,120,24.2,6.7,688,157,39.2,8.8,612,154,34.9,8.6,31,25,1.8,1,59449,5598,61646.95946,-2197.959459,20731,2965,118503696,10622540,67523.5,5188.8,ARC 10,1123.939941,14.5656004,1138.51001,1.75616002,0.0227588,1.77892005,23209,DeKalb,{EBE97C24-BF98-4EC0-8D2F-42103CE43206},1970/01/01 00:00:00+00,DeKalb,21049,13,89,793154,2309,397,2653.84,50.05,141.21,1120
127,173,13067030413,13067,"Census Tract 304.13, Cobb County",6215,844,2414,156,988,265,40.9,10.7,1078,274,44.7,11,303,124,12.6,5.1,45,69,1.9,3,45398,8231,48038.27751,-2640.277512,19918,1333,117730096,16470693,48769.7,6051.5,ARC 10,356.2609863,0,356.2609863,0.55665803,0,0.55665803,30413,Cobb,{E65D990F-3DD8-4274-950E-0C16A4E7D196},1970/01/01 00:00:00+00,Cobb,21814,13,67,790588,1964,454,2759.21,57.43,129.4,1023
4,5,13045910101,13045,"Census Tract 9101.01, Carroll County",6224,495,2287,218,1111,248,48.6,9.8,768,206,33.6,8.4,370,146,16.2,6.2,38,39,1.7,2,35689,6931,25505.31915,10183.68085,18492,2716,110969600,18968674,48521.9,6884.8,ARC 20,4104.149902,16.12610054,4120.27002,6.41273022,0.025197,6.43792009,910101,Carroll,{90767EAE-D292-4395-9083-F91BB21310CE},1970/01/01 00:00:00+00,Carroll,3353,13,45,120119,180,75,2791.4,62.44,203.96,245
611,628,13121000600,13121,"Census Tract 6, Fulton County",6234,754,2106,174,830,198,39.4,8.8,734,208,34.9,9.5,542,164,25.7,7.5,0,18,0,1,44554,4492,23461.53846,21092.46154,21597,2069,112841504,17471936,53581,7016.4,ARC 10,357.8710022,2.86666989,360.7380066,0.55917299,0.00447917,0.56365299,600,Fulton,{FA874E09-C12B-495F-86A3-0EE964DE6B3E},1970/01/01 00:00:00+00,Fulton,30926,13,121,1099181,2594,619,2813.55,56.31,149.93,1648
681,682,13255160500,13255,"Census Tract 1605, Spalding County",6234,707,2457,211,1297,335,52.8,12.8,596,178,24.3,6.9,526,194,21.4,7.7,38,32,1.5,1,33683,4186,45240.11299,-11557.11299,20804,1013,125375504,16286264,51027.9,4973.3,ARC 20,7964.279785,114.6529999,8078.930176,12.44419956,0.17914499,12.6232996,160500,Spalding,{975B0F54-4A38-451A-BC1C-DF8B03E4CAD8},1970/01/01 00:00:00+00,Spalding,1576,13,255,69110,207,62,2280.42,89.71,206.92,143
815,816,13089023214,13089,"Census Tract 232.14, DeKalb County",6235,619,2167,115,782,156,36.1,7,1026,197,47.3,8.7,354,119,16.3,5.4,5,9,0.2,0,46625,5941,43838.86256,2786.137441,17409,720,101395400,11199795,46790.7,4532.8,ARC 10,1615.310059,20.56360054,1635.869995,2.52392006,0.0321306,2.55605006,23214,DeKalb,{43C1B998-1B2C-4198-BDB7-7DE41D28241C},1970/01/01 00:00:00+00,DeKalb,21049,13,89,793154,2309,397,2653.84,50.05,141.21,1120
514,529,13121008201,13121,"Census Tract 82.01, Fulton County",6242,1746,2310,232,1380,301,59.7,11.6,663,212,28.7,8.7,267,107,11.6,4.5,0,18,0,1,28745,1619,35484.23423,-6739.234234,14915,4683,85478400,12459455,37003.6,3909,ARC 10,1323.97998,0,1323.97998,2.0687201,0,2.0687201,8201,Fulton,{D675368A-D2BE-4670-8D96-FC9F107F5B41},1970/01/01 00:00:00+00,Fulton,30926,13,121,1099181,2594,619,2813.55,56.31,149.93,1648
742,743,13089023213,13089,"Census Tract 232.13, DeKalb County",6253,505,2044,134,677,190,33.1,9.1,857,231,41.9,10.9,486,154,23.8,7.4,24,37,1.2,2,44138,6513,47100.84034,-2962.840336,22795,6409,132437400,40934380,64793.2,19570.9,ARC 10,1244.150024,4.10936022,1248.26001,1.94397998,0.00642088,1.95041001,23213,DeKalb,{B4692CB3-138E-48F4-924A-09D028BF7EB9},1970/01/01 00:00:00+00,DeKalb,21049,13,89,793154,2309,397,2653.84,50.05,141.21,1120
787,788,13089023414,13089,"Census Tract 234.14, DeKalb County",6266,837,2259,185,643,238,28.5,10.3,885,229,39.2,9.6,650,208,28.8,8.9,81,73,3.6,3,57120,6821,59456.86901,-2336.86901,25875,1283,154498496,22849452,68392.4,8422.5,ARC 10,1696.079956,16.40209961,1712.48999,2.65013003,0.0256283,2.67577004,23414,DeKalb,{74BECEFB-849D-42D2-A355-66840D12A340},1970/01/01 00:00:00+00,DeKalb,21049,13,89,793154,2309,397,2653.84,50.05,141.21,1120
509,524,13121000200,13121,"Census Tract 2, Fulton County",6275,339,2897,113,365,142,12.6,4.9,635,192,21.9,6.6,1110,285,38.3,9.7,787,166,27.2,6,106045,17937,68000,38045,82226,9578,501031712,67128464,172948.5,22168,ARC 10,711.3109741,0,711.3109741,1.11142004,0,1.11142004,200,Fulton,{49CB100B-7E4C-49D5-8E10-B76473AE72AB},1970/01/01 00:00:00+00,Fulton,30926,13,121,1099181,2594,619,2813.55,56.31,149.93,1648
70,71,13067031208,13067,"Census Tract 312.08, Cobb County",6283,437,3270,157,685,227,20.9,6.9,1506,319,46.1,9.5,977,265,29.9,8,102,60,3.1,2,64968,4389,49776.53631,15191.46369,39763,5470,248829696,38314476,76094.7,11132.8,ARC 10,893.9639893,5.90384007,899.867981,1.39681995,0.00922475,1.40603995,31208,Cobb,{085C1C5C-E840-4A07-BC69-65B8D5DC4D13},1970/01/01 00:00:00+00,Cobb,21814,13,67,790588,1964,454,2759.21,57.43,129.4,1023
81,82,13067031205,13067,"Census Tract 312.05, Cobb County",6304,604,2865,169,530,181,18.5,6.2,707,217,24.7,7.4,1438,324,50.2,10.9,190,111,6.6,4,82283,11999,39709.30233,42573.69767,44545,4412,276800608,38116984,96614.5,12021.9,ARC 10,1791.97998,78.37889862,1870.359985,2.79996991,0.122467,2.92244005,31205,Cobb,{15A02DFD-A6A9-48CC-83D7-74B6507F57DC},1970/01/01 00:00:00+00,Cobb,21814,13,67,790588,1964,454,2759.21,57.43,129.4,1023
476,491,13121010210,13121,"Census Tract 102.10, Fulton County",6306,481,2681,130,367,152,13.7,5.6,1079,249,40.2,9.1,834,242,31.1,8.9,401,143,15,5,70591,9558,71917.47573,-1326.475728,47706,4643,283355904,29153690,105690.4,9590.8,ARC 10,1126.439941,37.52519989,1163.969971,1.76005995,0.0586331,1.81869996,10210,Fulton,{F106FBED-6009-4065-B149-06F00A72445D},1970/01/01 00:00:00+00,Fulton,30926,13,121,1099181,2594,619,2813.55,56.31,149.93,1648
423,357,13217100201,13217,"Census Tract 1002.01, Newton County",6311,528,2051,147,497,144,24.2,6.8,645,161,31.4,7.5,805,182,39.2,8.4,104,60,5.1,3,66563,7532,39952.53165,26610.46835,28271,3354,170485408,24479794,83123.1,10342.3,ARC 20,33739.19922,774.6240234,34513.80078,52.71749878,1.21035004,53.92779922,100201,Newton,{252C568A-8267-4182-A2FE-B4870D85C0D9},1970/01/01 00:00:00+00,Newton,2850,13,217,112354,297,95,2536.63,84.55,100.57,113
674,675,13255160200,13255,"Census Tract 1602, Spalding County",6319,507,2433,183,761,216,31.3,8.5,959,224,39.4,8.7,618,171,25.4,6.8,95,74,3.9,3,54912,6581,44483.47107,10428.52893,27499,3159,165097792,24222572,67857.7,8548,ARC 20,22133.80078,232.8309937,22366.59961,34.58409882,0.36379799,34.94779968,160200,Spalding,{84415CF1-653C-4CAF-99FD-40E6E457AB92},1970/01/01 00:00:00+00,Spalding,1576,13,255,69110,207,62,2280.42,89.71,206.92,143
650,460,13139000400,13139,"Census Tract 4, Hall County",6332,684,2495,188,794,261,31.8,10.2,838,233,33.6,9,731,193,29.3,7.4,132,77,5.3,3,60282,7631,51674.10714,8607.892857,29233,2552,181701104,25559548,72826.1,8650.6,ARC 20,4583.040039,1627.52002,6210.569824,7.16099977,2.54299998,9.70401955,400,Hall,{E8A45277-2A58-4B4E-906B-34748E6D1E3E},1970/01/01 00:00:00+00,Hall,10605,13,139,206349,1085,173,5139.35,83.84,228.25,471
798,799,13089023412,13089,"Census Tract 234.12, DeKalb County",6334,837,2139,178,706,214,33,9.6,813,210,38,9.3,550,156,25.7,7,70,55,3.3,3,50495,7917,56349.20635,-5854.206349,23433,4178,137155600,16137866,64121.4,5333.7,ARC 10,1812.699951,9.72062969,1822.420044,2.83234,0.0151885,2.84752989,23412,DeKalb,{C178177E-10AB-44B4-A22B-F0416B316644},1970/01/01 00:00:00+00,DeKalb,21049,13,89,793154,2309,397,2653.84,50.05,141.21,1120
145,191,13067030902,13067,"Census Tract 309.02, Cobb County",6341,625,2417,188,791,271,32.7,10.9,876,270,36.2,10.8,620,187,25.7,7.5,130,105,5.4,4,52404,26438,32474.87437,19929.12563,27598,2811,169147504,24484174,69982.4,8543.2,ARC 10,1258.630005,0.633331,1259.27002,1.96660995,0.00098958,1.96761,30902,Cobb,{A13407D8-104E-43BC-915B-24A0B6A4F167},1970/01/01 00:00:00+00,Cobb,21814,13,67,790588,1964,454,2759.21,57.43,129.4,1023
637,447,13139001202,13139,"Census Tract 12.02, Hall County",6342,544,1646,109,620,177,37.7,10.4,737,171,44.8,9.9,289,105,17.6,6.3,0,18,0,1,41188,6477,36336.2069,4851.793103,13150,1365,75438800,10148162,45831.6,5366.6,ARC 20,11773.90039,64.59680176,11838.5,18.39669991,0.100933,18.49769974,1202,Hall,{76D3A2BF-7F70-4EF5-9E76-46D216F9116F},1970/01/01 00:00:00+00,Hall,10605,13,139,206349,1085,173,5139.35,83.84,228.25,471
427,361,13217100700,13217,"Census Tract 1007, Newton County",6345,755,2365,197,1435,315,60.7,12.3,586,219,24.8,9,344,149,14.5,6.2,0,18,0,1,23694,8081,30806.45161,-7112.451613,14707,1252,89010896,13378709,37636.7,4708.8,ARC 20,3785.459961,7.78010988,3793.23999,5.91478014,0.0121564,5.92693996,100700,Newton,{E5809EFC-CDE1-4737-874B-37E450B2E6AA},1970/01/01 00:00:00+00,Newton,2850,13,217,112354,297,95,2536.63,84.55,100.57,113
300,301,13015960902,13015,"Census Tract 9609.02, Bartow County",6351,562,2401,104,685,192,28.5,7.9,908,238,37.8,9.8,779,203,32.4,8.3,29,38,1.2,2,58518,4860,51447.9638,7070.036199,26121,1960,160332304,18928246,66777.3,7333.7,ARC 20,9022.55957,42.70479965,9065.269531,14.09770012,0.0667263,14.16450024,960902,Bartow,{4B4A2B9D-C877-4D71-9D57-714231FD31A6},1970/01/01 00:00:00+00,Bartow,3580,13,15,110771,330,94,3231.89,84.86,336.73,373
80,81,13067030224,13067,"Census Tract 302.24, Cobb County",6354,652,2396,148,632,237,26.4,9.7,776,211,32.4,8.6,939,255,39.2,10.3,49,51,2,2,68097,7966,71031.39013,-2934.390135,29581,3944,185550208,31230408,77441.7,12124.9,ARC 10,1129.650024,3.56103992,1133.209961,1.76507998,0.00556412,1.77064002,30224,Cobb,{0403B9F8-849F-43D5-B0E0-4BF87FA65A3A},1970/01/01 00:00:00+00,Cobb,21814,13,67,790588,1964,454,2759.21,57.43,129.4,1023
610,627,13121010114,13121,"Census Tract 101.14, Fulton County",6361,689,2938,154,715,236,24.3,7.9,947,281,32.2,9.4,914,220,31.1,7.3,362,129,12.3,4,54257,13739,57397.00375,-3140.003745,47838,4899,299139712,45273964,101817.5,14456.1,ARC 10,999.7700195,4.39179993,1004.159973,1.56213999,0.00686219,1.56900001,10114,Fulton,{066A02E1-C207-4436-98C3-8850C07FA79E},1970/01/01 00:00:00+00,Fulton,30926,13,121,1099181,2594,619,2813.55,56.31,149.93,1648
12,13,13045910600,13045,"Census Tract 9106, Carroll County",6391,522,2334,148,882,280,37.8,11.7,701,221,30,9.3,732,217,31.4,9.1,19,30,0.8,1,53269,13367,36380.59701,16888.40299,23566,3355,149576896,25087728,64086.1,9951,ARC 20,8041.379883,0.54437298,8041.919922,12.56470013,0.00085058,12.56550026,910600,Carroll,{F1B57DEB-4DBA-4C08-BE11-F6C7DB075F56},1970/01/01 00:00:00+00,Carroll,3353,13,45,120119,180,75,2791.4,62.44,203.96,245
312,313,13135050527,13135,"Census Tract 505.27, Gwinnett County",6391,437,1889,89,407,134,21.5,7,471,119,24.9,6.2,870,147,46.1,7.5,141,55,7.5,3,80804,9524,78082.19178,2721.808219,28513,1915,173252800,17380310,91716.7,8122.9,ARC 10,1470.790039,12.60340023,1483.390015,2.29811001,0.0196928,2.31780005,50527,Gwinnett,{7610F6BF-628D-48C7-AF40-FEAD3016EEFB},1970/01/01 00:00:00+00,Gwinnett,30383,13,135,971145,2868,442,3128.58,45.51,153.22,1488
230,231,13063040303,13063,"Census Tract 403.03, Clayton County",6396,794,1971,195,1023,285,51.9,13.5,560,191,28.4,9.3,388,208,19.7,10.3,0,18,0,1,32820,6637,28306.45161,4513.548387,13958,1500,85835200,13909626,43549.1,5589.3,ARC 10,1474.300049,6.41683006,1480.709961,2.30359006,0.0100263,2.31361008,40303,Clayton,{355F78A6-97CE-49F7-AE18-8F945C6BE2E4},1970/01/01 00:00:00+00,Clayton,8168,13,63,304838,689,175,2679.46,57.41,144.34,440
932,933,13223120603,13223,"Census Tract 1206.03, Paulding County",6405,753,2346,162,839,275,35.8,11.5,729,256,31.1,10.7,699,221,29.8,9.2,79,90,3.4,4,57657,16032,51367.52137,6289.478632,24227,2954,151489104,26280424,64573.4,10276.5,ARC 20,3735.47998,145.3890076,3880.870117,5.83668995,0.22717001,6.06385994,120603,Paulding,{1F5ACC2B-2F3B-4410-9D94-8FE0483EAD69},1970/01/01 00:00:00+00,Paulding,3129,13,223,172542,155,60,1813.47,34.77,92.15,159
206,146,13117130510,13117,"Census Tract 1305.10, Forsyth County",6424,439,2015,113,251,94,12.5,4.6,297,87,14.7,4.2,1031,194,51.2,9.2,436,98,21.6,5,114495,12923,74264.70588,40230.29412,43651,3470,275411584,29497656,136680.7,12472,ARC 20,4507.120117,22.03930092,4529.149902,7.04237986,0.0344364,7.07679987,130510,Forsyth,{59D763D6-2323-4C16-B9B3-5C38B034C717},1970/01/01 00:00:00+00,Forsyth,4700,13,117,252507,355,53,1861.33,20.99,94.25,238
198,138,13117130612,13117,"Census Tract 1306.12, Forsyth County",6427,300,1928,64,94,50,4.9,2.6,296,94,15.4,4.9,928,161,48.1,8.2,610,105,31.6,5,147000,13877,97265.625,49734.375,57657,7961,361124512,50966816,187305.2,25693.5,ARC 20,2362.120117,14.76210022,2376.879883,3.69080997,0.0230658,3.71387005,130612,Forsyth,{450CF956-2AAC-4402-B481-C8715C0A8881},1970/01/01 00:00:00+00,Forsyth,4700,13,117,252507,355,53,1861.33,20.99,94.25,238
413,427,13135050428,13135,"Census Tract 504.28, Gwinnett County",6445,295,2011,70,337,106,16.8,5.2,581,123,28.9,6,920,155,45.7,7.5,173,67,8.6,3,81875,12987,87833.67556,-5958.675565,33037,3139,206924096,21776060,102896.1,10219,ARC 10,1860.939941,9.5330801,1870.47998,2.90772009,0.0148954,2.92263007,50428,Gwinnett,{2D9F75E9-0528-4228-9E4B-83916E9B1381},1970/01/01 00:00:00+00,Gwinnett,30383,13,135,971145,2868,442,3128.58,45.51,153.22,1488
907,897,13297110400,13297,"Census Tract 1104, Walton County",6446,560,2204,178,1141,276,51.8,11.8,758,198,34.4,8.6,290,124,13.2,5.5,15,26,0.7,1,32454,6078,31880.95238,573.047619,15699,2407,96507200,18219896,43787.3,7472.2,ARC 20,8329.959961,219.8939972,8549.849609,13.0156002,0.343584,13.35910034,110400,Walton,{53F5F6AE-A620-446D-8B69-03602E0FAD27},1970/01/01 00:00:00+00,Walton,2327,13,297,95814,227,68,2428.66,70.97,158.64,152
92,107,13067030234,13067,"Census Tract 302.34, Cobb County",6447,360,2066,34,161,91,7.8,4.4,428,112,20.7,5.4,1289,196,62.4,9.4,188,74,9.1,4,103279,8521,83579.19255,19699.80745,39728,3493,251874592,25875984,121914.1,12362.9,ARC 10,2918.570068,7.86535978,2926.429932,4.56026983,0.0122896,4.57254982,30234,Cobb,{E4670A7B-483F-4013-95A4-08CA000C35AC},1970/01/01 00:00:00+00,Cobb,21814,13,67,790588,1964,454,2759.21,57.43,129.4,1023
412,426,13135050427,13135,"Census Tract 504.27, Gwinnett County",6452,442,2031,51,363,123,17.9,6,637,170,31.4,8.3,910,147,44.8,7.2,121,59,6,3,76550,9024,85018.61042,-8468.610422,29798,2367,184186400,19750068,90687.5,9453.9,ARC 10,1810.599976,22.13619995,1832.73999,2.82906008,0.0345878,2.8636601,50427,Gwinnett,{B43678E2-6C33-498F-889A-B1A88CDFAECC},1970/01/01 00:00:00+00,Gwinnett,30383,13,135,971145,2868,442,3128.58,45.51,153.22,1488
546,561,13121010512,13121,"Census Tract 105.12, Fulton County",6473,865,2264,257,1251,307,55.3,12,616,200,27.2,8.3,397,148,17.5,6.2,0,18,0,1,30130,7232,35990.09901,-5860.09901,15497,1481,91005296,14377849,40196.7,4417,ARC 10,2265.51001,20.22109985,2285.72998,3.53986001,0.0315955,3.57145,10512,Fulton,{D7125EB8-9ACF-4C3D-B903-3DDFB5601C4E},1970/01/01 00:00:00+00,Fulton,30926,13,121,1099181,2594,619,2813.55,56.31,149.93,1648
854,855,13089023303,13089,"Census Tract 233.03, DeKalb County",6479,565,2324,126,998,184,42.9,7.6,790,174,34,7.3,536,166,23.1,7,0,18,0,1,44798,6747,32959.55882,11838.44118,18919,1476,117168200,13822971,50416.6,5282.6,ARC 10,4732.080078,157.4400024,4889.52002,7.39387989,0.24600001,7.63987017,23303,DeKalb,{7DA0873C-C9E1-4300-B431-CC7DD1BBD81D},1970/01/01 00:00:00+00,DeKalb,21049,13,89,793154,2309,397,2653.84,50.05,141.21,1120
256,257,13063040526,13063,"Census Tract 405.26, Clayton County",6483,1066,2194,164,972,281,44.3,12.4,841,246,38.3,10.8,381,165,17.4,7.4,0,18,0,1,45065,18557,46332.48731,-1267.48731,16428,627,101338000,17035098,46188.7,6954.5,ARC 10,1249.209961,3.96876001,1253.180054,1.95188999,0.00620119,1.95808995,40526,Clayton,{75B1BCD8-B833-4CF6-A60D-DB7B5C3A6202},1970/01/01 00:00:00+00,Clayton,8168,13,63,304838,689,175,2679.46,57.41,144.34,440
844,845,13089021806,13089,"Census Tract 218.06, DeKalb County",6499,615,2549,153,971,250,38.1,9.6,804,236,31.5,9.1,703,189,27.6,7.2,71,53,2.8,2,44320,8508,48891.75258,-4571.752577,24486,1084,151740192,15753009,59529.3,5042.4,ARC 10,2757.77002,3.2771101,2761.050049,4.30902004,0.00512048,4.31413984,21806,DeKalb,{DABAF17F-BABC-4010-8DE4-5F01A931D0EE},1970/01/01 00:00:00+00,DeKalb,21049,13,89,793154,2309,397,2653.84,50.05,141.21,1120
474,489,13121010110,13121,"Census Tract 101.10, Fulton County",6511,610,2994,202,759,231,25.4,7.5,777,223,26,7.2,1193,308,39.8,9.9,265,114,8.9,4,71606,14399,53633.54037,17972.45963,46024,5452,283676800,45553072,94748.4,13806.7,ARC 10,1318.060059,14.54660034,1332.599976,2.05946994,0.0227291,2.08219004,10110,Fulton,{DCC1697C-9CC1-4948-BA8E-2638804221CA},1970/01/01 00:00:00+00,Fulton,30926,13,121,1099181,2594,619,2813.55,56.31,149.93,1648
866,867,13089023210,13089,"Census Tract 232.10, DeKalb County",6521,842,2351,175,1001,274,42.6,11.2,960,267,40.8,10.9,390,154,16.6,6.4,0,18,0,1,41321,6027,49520.54795,-8199.547945,18052,3063,109741504,12283900,46678.6,3902.2,ARC 10,1027.75,6.32417011,1034.069946,1.60585999,0.00988152,1.61573005,23210,DeKalb,{C3E5E90C-BDE9-4F09-820A-EDCB0D810A34},1970/01/01 00:00:00+00,DeKalb,21049,13,89,793154,2309,397,2653.84,50.05,141.21,1120
913,914,13013180402,13013,"Census Tract 1804.02, Barrow County",6546,634,2104,189,683,154,32.5,6.7,749,180,35.6,7.9,664,206,31.6,9.4,8,16,0.4,1,50900,8358,40245.09804,10654.90196,20857,1570,126823104,16056642,60277.1,5377.9,ARC 20,10158.2002,59.0522995,10217.2998,15.87220001,0.0922692,15.96450043,180402,Barrow,{A54FD486-BA26-47AC-AD0D-B0170A2BD6A6},1970/01/01 00:00:00+00,Barrow,2579,13,13,86383,263,50,2985.54,57.88,208.37,180
53,54,13067030328,13067,"Census Tract 303.28, Cobb County",6557,481,2293,113,189,94,8.2,4.1,527,179,23,7.7,1181,243,51.5,10.3,396,131,17.3,6,120839,13585,102817.3575,18021.64249,50420,7251,327358496,55175584,142764.3,23011.1,ARC 10,1630.51001,37.84389877,1668.349976,2.54766989,0.0591311,2.60680008,30328,Cobb,{887015E6-D677-4F78-961A-204B9C81161B},1970/01/01 00:00:00+00,Cobb,21814,13,67,790588,1964,454,2759.21,57.43,129.4,1023
289,290,13151070106,13151,"Census Tract 701.06, Henry County",6562,548,2073,106,668,175,32.2,8.3,842,198,40.6,9.3,536,145,25.9,6.9,27,26,1.3,1,53958,7871,57087.91209,-3129.912088,20413,1563,124095200,13741791,59862.6,5879.9,ARC 10,4077.590088,22.91480064,4100.509766,6.37123013,0.0358044,6.40705013,70106,Henry,{CED41D47-82E5-466A-AED4-DBA6B71F2F64},1970/01/01 00:00:00+00,Henry,6163,13,151,239866,279,112,2569.35,46.69,149.67,359
420,354,13217100903,13217,"Census Tract 1009.03, Newton County",6563,595,2128,141,769,212,36.1,9.7,761,231,35.8,10.6,598,176,28.1,8.1,0,18,0,1,52038,14025,52318.43575,-280.4357542,20144,1971,125030304,15975272,58754.8,6418.9,ARC 20,4253.259766,14.65159988,4267.910156,6.64572001,0.0228931,6.6686101,100903,Newton,{F533EE70-2E8B-42A3-A652-C4B16E68CE37},1970/01/01 00:00:00+00,Newton,2850,13,217,112354,297,95,2536.63,84.55,100.57,113
908,898,13297110300,13297,"Census Tract 1103, Walton County",6576,623,2437,208,1151,253,47.2,9.6,879,233,36.1,9.1,407,156,16.7,6.2,0,18,0,1,37009,5712,31093.75,5915.25,16816,1716,106876600,15339187,43855.8,5060.3,ARC 20,8596.450195,85.0345993,8681.480469,13.43200016,0.13286699,13.56480026,110300,Walton,{4EBF7BD3-2BA1-4A70-A402-A8CF4E813848},1970/01/01 00:00:00+00,Walton,2327,13,297,95814,227,68,2428.66,70.97,158.64,152
371,385,13135050208,13135,"Census Tract 502.08, Gwinnett County",6582,649,2410,153,451,184,18.7,7.6,1011,268,42,10.8,859,211,35.6,8.5,89,81,3.7,3,62255,4657,86662.94643,-24407.94643,27870,1583,176410000,19736250,73199.2,6743.1,ARC 10,1768.02002,4.12319994,1772.140015,2.76253009,0.0064425,2.76897001,50208,Gwinnett,{7C9030A3-7531-4440-8F9C-72C44F62360A},1970/01/01 00:00:00+00,Gwinnett,30383,13,135,971145,2868,442,3128.58,45.51,153.22,1488
877,878,13057090501,13057,"Census Tract 905.01, Cherokee County",6588,511,2220,112,480,150,21.6,6.7,641,201,28.9,8.9,968,231,43.6,10.1,131,86,5.9,4,74491,15165,55000,19491,31043,2821,196735200,23501780,88619.5,9596,ARC 10,23719.80078,271.4769898,23991.30078,37.06219864,0.42418301,37.4864006,90501,Cherokee,{2183FE73-CE78-4BDB-BBC2-201C9666CC16},1970/01/01 00:00:00+00,Cherokee,7057,13,57,266617,527,102,2646.87,38.26,189.04,504
609,626,13121010122,13121,"Census Tract 101.22, Fulton County",6633,692,2868,215,439,186,15.3,6.4,886,258,30.9,8.7,1183,297,41.2,9.9,360,140,12.6,5,84063,17183,63940,20123,48087,4021,315926592,48319312,110155.7,14685.2,ARC 10,796.927002,0.89872199,797.8259888,1.24520004,0.00140425,1.24660003,10122,Fulton,{E393CA66-2A7D-4612-9F16-AAC9F04C3BF3},1970/01/01 00:00:00+00,Fulton,30926,13,121,1099181,2594,619,2813.55,56.31,149.93,1648
